number,film,release_date,run_time,film_rating,plot,budget,box_office_us_canada,box_office_other,box_office_worldwide,rotten_tomatoes_score,rotten_tomatoes_counts,metacritic_score,metacritic_counts,cinema_score,imdb_score,imdb_counts,award_type,status,category,value,film_y,year,poster_url,logo_url
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Genre,Adventure,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Genre,Animation,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Subgenre,Computer Animation,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Subgenre,Sci-Fi,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Subgenre,Superhero,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
20,Incredibles 2,2018-06-15,118,PG,The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.,200000000,608581744,634223615,1242805359,93,390,80,51,A+,7.5,341353,Original Screenplay,Ineligible,Subgenre,Urban Adventure,Incredibles 2,2018,https://upload.wikimedia.org/wikipedia/en/thumb/1/1f/Incredibles_2_%282018_animated_film%29.jpg/220px-Incredibles_2_%282018_animated_film%29.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Incredibles%202.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Genre,Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Genre,Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Genre,Comedy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Subgenre,Computer Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Subgenre,Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Subgenre,Road Trip,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Subgenre,Supernatural Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Animated Feature,Won,Subgenre,Urban Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Genre,Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Genre,Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Genre,Comedy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Subgenre,Computer Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Subgenre,Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Subgenre,Road Trip,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Subgenre,Supernatural Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Screenplay,Ineligible,Subgenre,Urban Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Genre,Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Genre,Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Genre,Comedy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Subgenre,Computer Animation,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Subgenre,Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Subgenre,Road Trip,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Subgenre,Supernatural Fantasy,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
21,Toy Story 4,2019-06-21,100,G,"When a new toy called ""Forky"" joins Woody and the gang, a road trip alongside old and new friends reveals how big the world can be for a toy.",200000000,434038008,639356585,1073394593,97,459,84,57,A,7.6,288783,Original Song,Nominated,Subgenre,Urban Adventure,Toy Story 4,2019,https://upload.wikimedia.org/wikipedia/en/4/4c/Toy_Story_4_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Toy%20Story%204.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Genre,Adventure,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Genre,Animation,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Genre,Comedy,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Subgenre,Computer Animation,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Subgenre,Fantasy Epic,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Subgenre,Quest,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Subgenre,Supernatural Fantasy,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Animated Feature,Nominated,Subgenre,Sword & Sorcery,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Genre,Adventure,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Genre,Animation,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Genre,Comedy,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Subgenre,Computer Animation,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Subgenre,Fantasy Epic,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Subgenre,Quest,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Subgenre,Supernatural Fantasy,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
22,Onward,2020-03-06,102,PG,"Teenage elf brothers Ian and Barley embark on a magical quest to spend one more day with their late father. Like any good adventure, their journey is filled with cryptic maps, impossible obstacles and unimaginable discoveries.",175000000,61555145,80384897,141940042,88,350,64,56,A-,7.4,174917,Adapted Screenplay,Ineligible,Subgenre,Sword & Sorcery,Onward,2020,https://upload.wikimedia.org/wikipedia/en/0/03/Onward_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Onward.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Genre,Adventure,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Genre,Animation,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Genre,Comedy,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Subgenre,Computer Animation,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Subgenre,Fantasy,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Animated Feature,Won,Subgenre,Music,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Adapted Screenplay,Ineligible,Genre,Adventure,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
23,Soul,2020-12-25,100,PG,"Joe is a middle-school band teacher whose life hasn't quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",150000000,946154,120957731,121903885,95,360,83,55,N/A,8,392783,Adapted Screenplay,Ineligible,Genre,Animation,Soul,2020,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Soul_%282020_film%29_poster.jpg/220px-Soul_%282020_film%29_poster.jpg,https://raw.githubusercontent.com/aeronabrahan/Maven-Pixar-Challenge/main/assets/images/logos/Soul.png
